save_file_slug,toolkit_id,name,image_path
Ring_BridgeWardensCrest,t7sqw7,,/items/rings/bridgewardenscrest.png
Ring_BrightSteelRing,s76ytc,Dull Steel Ring,/items/rings/dullsteelring.png
Ring_BurdenOfTheAudacious,k45qer,Burden of the Audacious,/items/rings/burdenoftheaudacious.png
Ring_BurdenOfTheDeparted,syutk7,Burden of the Departed,/items/rings/burdenofthedeparted.png
Ring_BurdenOfTheDestroyer,dgb0s9,Burden of the Destroyer,/items/rings/burdenofthedestroyer.png
Ring_BurdenOfTheDivine,tvfpo7,Burden of the Divine,/items/rings/burdenofthedivine.png
Ring_BurdenOfTheExcavator,NmzR7o,Burden of the Excavator,/items/rings/burdenoftheexcavator.png
Ring_BurdenOfTheFollower,b76cdv,Burden of the Follower,/items/rings/burdenofthefollower.png
Ring_BurdenOfTheGambler,ctv31c,Burden of the Gambler,/items/rings/burdenofthegambler.png
Ring_BurdenOfTheMariner,k89bxv,Burden of the Mariner,/items/rings/burdenofthemariner.png
Ring_BurdenOfTheMason,k89bxz,Burden of the Mason,/items/rings/burdenofthemason.png
Ring_BurdenOfTheMesmer,fGFm6B,Burden of the Mesmer,/items/rings/burdenofthemesmer.png
Ring_BurdenOfTheProtector,0d9eg9,Burden of the Protector,/items/rings/burdenoftheprotector.png
Ring_BurdenOfTheRebel,z169p0,Burden of the Rebel,/items/rings/burdenoftherebel.png
Ring_BurdenOfTheSciolist,7xb5zr,Burden of the Sciolist,/items/rings/burdenofthesciolist.png
Ring_BurdenOfTheStargazer,kj85yo,Burden of the Stargazer,/items/rings/burdenofthestargazer.png
Ring_BurdenOfTheWarlock,mdu1f6,Burden of the Warlock,/items/rings/burdenofthewarlock.png
Ring_BypassPrimer,b99sey,Bypass Primer,/items/rings/bypassprimer.png
Ring_CaptainsInsignia,cu0w65,Captain's Insignia,/items/rings/captaininsignia.png
Ring_CatalogersJewel,e6da79,Cataloger's Jewel,/items/rings/catalogerjewel.png
Ring_CelerityStone,kt5ag1,Celerity Stone,/items/rings/celeritystone.png
Ring_ClearHalo,5rAV7V,Clear Halo,/items/rings/clearhalo.png
Ring_ClosedLoop,Sm4o3R,Closed Loop,/items/rings/closedloop.png
Ring_CombatShieldGenerator,zeA523,Combat Shield Generator,/items/rings/combatshieldgenerator.png
Ring_CompulsionLoop,6p71zo,Compulsion Loop,/items/rings/compulsionloop.png
Ring_ConjurersCircle,k89bxd,Conjurer's Circle,/items/rings/conjurerscircle.png
Ring_ConservationSeal,fa7066,Conservation Seal,/items/rings/conservationseal.png
Ring_ConstantVariableRing,dyr6ej,Constant Variable Ring,/items/rings/constantvariable.png
Ring_CrimsonDreamstone,s916uj,Crimson Dreamstone,/items/rings/crimsondreamstone.png
Ring_CustodiansBastion,k6Sqka,,/items/rings/custodiansbastion.png
Ring_DarkSeaArmadaCrest,Zj9qF5,Dark Sea Armada Crest,/items/rings/darkseaarmadacrest.png
Ring_DeadKingsMemento,vbxfcp,Dead King's Memento,/items/rings/deadkingsmemento.png
Ring_DeceiversBand,1dmpt8,Deceiver's Band,/items/rings/deceiversband.png
Ring_DeepPocketRing,9bnfhm,Deep Pocket Ring,/items/rings/deeppocketring.png
Ring_DefensiveActionLoop,3krgp4,Defensive Action Loop,/items/rings/defensiveactionloop.png
Ring_DemolitionCoil,6xu3sb,Demolition Coil,/items/rings/demolitioncoil.png
Ring_DenseSiliconRing,b91hx9,Dense Silicon Ring,/items/rings/densesilicon.png
Ring_DetonatingCord,267d3s,Detonating Cord,/items/rings/detonatingcord.png
Ring_DevouringLoop,l8a2e1,Devoured Loop,/items/rings/devouredloop.png
Ring_DigestedHogLure,v4yzc6,Digested Hog Lure,/items/rings/digestedhoglure.png
Ring_DisasterConverter,yry5r0,Disaster Converter,/items/rings/disasterconverter.png
Ring_DowngradedRing,h2g5z3,Embrace of Sha'Hala,/items/rings/embraceofshahala.png
Ring_DrakestonePearl,r1dqm9,Drakestone Pearl,/items/rings/drakestonepearl.png
Ring_DranMemento,fojjag,Dran Memento,/items/rings/dranmemento.png
Ring_DranScavengerSigil,5pwtei,Dran Scavenger Ring,/items/rings/dranscavengersigil.png
Ring_DreadFont,5k6zdd,Dread Font,/items/rings/dreadfont.png
Ring_DriedClayRing,ez6z8b,Dried Clay Ring,/items/rings/driedclayring.png
Ring_DrzyrSniperSigil,gtli7e,Drzyr Sniper Sigil,/items/rings/dryzrsnipersigil.png
Ring_DyingEmber,mv9b18,Dying Ember,/items/rings/dyingember.png
Ring_ElevatedRing,5dipaq,Elevated Ring,/items/rings/elevatedring.png
Ring_EmpoweringLoop,huu4fi,Empowering Loop,/items/rings/empoweringloop.png
Ring_EncryptedLoop,g1u6gi,Encrypted Ring,/items/rings/encryptedring.png
Ring_EndairasEndlessLoop,bx0ulq,Endaira's Endless Loop,/items/rings/endairasendlessloop.png
Ring_ExcessCoil,l5gfd1,Excess Coil,/items/rings/excesscoil.png
Ring_FaeBruiserRing,t2ct6r,Fae Bruiser Ring,/items/rings/faebruiserring.png
Ring_FaeHunterRing,i4wkw2,Fae Hunter Ring,/items/rings/faehunterring.png
Ring_FaelinsSigil,drjm15,Faelin's Sigil,/items/rings/faelinsigil.png
Ring_FaeProtectorSignet,f2j9er,Fae Protector Signet,/items/rings/faeprotectorsignet.png
Ring_FaerinsSigil,02wal9,Faerin's Sigil,/items/rings/faerinsigil.png
Ring_FaeShamanRing,7okl48,Fae Shaman Ring,/items/rings/faeshamanring.png
Ring_FaeWarriorRing,6ypnyx,Fae Warrior Ring,/items/rings/faewarriorring.png
Ring_FeastmastersSignet,5q53ke,Feastmaster's Signet,/items/rings/feastmastersignet.png
Ring_FeatheryBinding,zXq2H7,Feathery Binding,/items/rings/featherybinding.png
Ring_FeedbackLoop,j13xrf,Feedback Loop,/items/rings/feedbackloop.png
Ring_FeedingTube,ic2sn8,Feeding Tube,/items/rings/feedingtube.png
Ring_FireStone,go5hz8,Fire Stone,/items/rings/firestone.png
Ring_FloodlitDiamond,z9YJih,Floodlit Diamond,/items/rings/floodlitdiamond.png
Ring_FlyweightsSting,1qg7a8,Flyweight's Sting,/items/rings/flyweightsting.png
Ring_FocusedJewel,o7grsg,Focusing Shard,/items/rings/focusedjewel.png
Ring_ForceMultiplier,9E5qGu,Force Multiplier,/items/rings/forcemultiplier.png
Ring_FrivolousBand,4j9wo9,Frivolous Band,/items/rings/frivolousband.png
Ring_GalvanizedResupplyBand,y23znz,Galvanized Resupply Band,/items/rings/galvanizedresupplyband.png
Ring_GameMastersPride,4dstmt,,/items/rings/gamemasterspride.png
Ring_GeneratingBand,fg8su2,Generating Band,/items/rings/generatingband.png
Ring_GroundingStone,o7vaf6,Grounding Stone,/items/rings/groundingstone.png
Ring_GuardiansRing,yvo3jd,,/items/rings/guardiansring.png
Ring_GulSignet,xG9CQJ,Gul Signet,/items/rings/gulsignet.png
Ring_GunslingersRing,976r2x,,/items/rings/gunslingersring.png
Ring_HardcoreMetalBand,f2ooga,Hardcore Metal Band,/items/rings/hardcoremetalband.png
Ring_HardenedCoil,pvwud6,Hardened Coil,/items/rings/hardenedcoil.png
Ring_HaymakersRing,8azdr4,,/items/rings/haymakersring.png
Ring_HeartOfTheWolf,x74y2q,Heart of the Wolf,/items/rings/heartofthewolf.png
Ring_HexWard,y45ad6,Hex Ward,/items/rings/hexward.png
Ring_ImpactAugment,9v791d,Impact Augment,/items/rings/impactaugment.png
Ring_InfinityPocket,7EmKj6,Infinity Pocket,/items/rings/infinitypocket.png
Ring_JewelOfTheBeholden,sosywj,Jewel of the Beholden,/items/rings/jewelofthebeholden.png
Ring_KineticCycleStone,kpxowa,Kinetic Cycle Stone,/items/rings/kineticcyclestone.png
Ring_KolketEyelet,dp4w2B,Kolket Eyelet,/items/rings/kolketeyelet.png
Ring_LeakingGemstone,t5dv6X,Leaking Gemstone,/items/rings/leakinggemstone.png
Ring_LighthouseKeepersRing,t8u4k1,Lighthouse Keeper's Ring,/items/rings/lighthousekeepersring.png
Ring_LithicSignet,hs5tok,Lithic Signet,/items/rings/lithicsignet.png
Ring_LodestoneRing,sye1ay,Lodestone Ring,/items/rings/lodestonering.png
Ring_LowYieldRecoveryRing,l2dwy4,Low Yield Recovery Ring,/items/rings/lowyieldrecovery.png
Ring_MarkOfTheDestroyer,E7fQdZ,Mark of the Destroyer,/items/rings/markofthedestroyer.png
Ring_MatriarchsRing,R3fM4y,,/items/rings/matriarchsring.png
Ring_MechanicsCog,ngue5b,Mechanic's Cog,/items/rings/mechaniccog.png
Ring_MetalDriver,o7byap,Metal Driver,/items/rings/metaldriver.png
Ring_MeteoriteShardRing,ayje99,Meteorite Shard Ring,/items/rings/meteoriteshardring.png
Ring_Microcompressor,rtfwr5,Microcompressor,/items/rings/microcompressor.png
Ring_MomentumDriver,la9qe1,Momentum Driver,/items/rings/momentumdriver.png
Ring_MortalCoil,m8xta9,Mortal Coil,/items/rings/mortalcoil.png
Ring_NanoFiberStrand,0sb21d,Nanofiber Strand,/items/rings/nanofiberstrand.png
Ring_NightmareSigil,JuMRf8,Nightmare Sigil,/items/rings/nightmaresigil.png
Ring_OfferingStone,p71mik,Offering Stone,/items/rings/offeringstone.png
Ring_OutcastRing,b195vq,Outcast Ring,/items/rings/outcastring.png
Ring_PainlessObsidian,6y14c4,Painless Obsidian,/items/rings/painlessobsidian.png
Ring_PanMageSigil,azy0pj,Ahanae Crystal,/items/rings/ahanaecrystal.png
Ring_PanWarBand,eBxG7w,Pan War Band,/items/rings/panwarband.png
Ring_PhantomPain,r6xmgj,Ring of Phantom Pain,/items/rings/ringofphantompain.png
Ring_PointFocusRing,gg6srx,Point Focus Ring,/items/rings/pointfocusring.png
Ring_PowerComplex,oavdxw,Power Complex,/items/rings/powercomplex.png
Ring_PowerSaver,7i0yzu,Power Saver,/items/rings/powersaver.png
Ring_ProbabilityCord,0k8d0g,Probability Cord,/items/rings/probabilitycord.png
Ring_PropulsionLoop,uydz9a,Propulsion Loop,/items/rings/propulsionloop.png
Ring_ProvisionerRing,8i7o4p,Provisioner Ring,/items/rings/provisionerring.png
Ring_RallyBand,7XdP4g,Rally Band,/items/rings/rallyband.png
Ring_RavagersBargain,kqddup,Ravager's Bargain,/items/rings/ravagersbargain.png
Ring_ReapingStone,kqdoup,Reaping Stone,/items/rings/reapingstone.png
Ring_RedRingOfDeath,9ng83z,Red Ring of Death,/items/rings/redringofdeath.png
Ring_ReroutingCable,48r4bl,Rerouting Cable,/items/rings/reroutingcable.png
Ring_ReserveBoostingGem,ucm4yv,Reserve Boosting Gem,/items/rings/reserveboostinggem.png
Ring_RestrictionCord,eznhcv,Restriction Cord,/items/rings/restrictioncord.png
Ring_RingOfAshes,1hx3g8,Ring of Ashes,/items/rings/ringofashes.png
Ring_RingOfBones,d9mtz2,Ring of Bones,/items/rings/ringofbones.png
Ring_RingOfCrisis,378qz0,Ring of Crisis,/items/rings/ringofcrisis.png
Ring_RingOfDeflection,ie648z,Ring of Deflection,/items/rings/ringofdeflection.png
Ring_RingOfDiversion,ubqgie,Ring of Diversion,/items/rings/ringofdiversion.png
Ring_RingOfFlawedBeauty,lx6all,Ring of Flawed Beauty,/items/rings/flawedbeauty.png
Ring_RingOfGrace,ne83ro,Ring of Grace,/items/rings/ringofgrace.png
Ring_RingOfInfiniteDamage,0yfahk,Ring of Infinite Damage,/items/rings/ringofinfinitedamage.png
Ring_RingOfOmens,1gnt2c,Ring of Omens,/items/rings/ringofomens.png
Ring_RingOfOrdnance,RDi2ad,Ring of Ordnance,/items/rings/ringofordnance.png
Ring_RingOfRestocking,3aryrr,Ring of Restocking,/items/rings/ringofrestocking.png
Ring_RingOfRetribution,8ejbuu,Ring of Retribution,/items/rings/ringofretribution.png
Ring_RingOfSpirits,ic39X7,Ring of Spirits,/items/rings/ringofspirits.png
Ring_RingOfTheAdmiral,9kcrxa,Worn Admiral's Ring,/items/rings/wornadmiralsring.png
Ring_RingOfTheCastaway,aqo8pe,Ring of the Castaway,/items/rings/ringofthecastaway.png
Ring_RingOfTheForestSpirit,wvtzrn,Ring of the Forest Spirit,/items/rings/ringoftheforestspirit.png
Ring_RingOfTheRobust,qdxm42,Ring of the Robust,/items/rings/ringoftherobust.png
Ring_RingOfTheVain,g61t33,Ring of the Vain,/items/rings/ringofthevain.png
Ring_RockOfAnguish,lr4wxu,Rock of Anguish,/items/rings/rockofanguish.png
Ring_Rotward,hvhbv9,Rotward,/items/rings/rotward.png
Ring_RustedHeirloom,i544v3,Rusted Heirloom,/items/rings/rustedheirloom.png
Ring_Sagestone,pl1g6b,Sagestone,/items/rings/sagestone.png
Ring_SapphireDreamstone,v65mav,Sapphire Dreamstone,/items/rings/sapphiredreamstone.png
Ring_SealedResinLoop,RA6NZn,Sealed Resin Loop,/items/rings/sealedresinloop.png
Ring_SealOfTheEmpress,pqd4vp,Seal of the Empress,/items/rings/sealoftheempress.png
Ring_SecurityHalfMeasure,acmch3,Security Half-Measure,/items/rings/securityhalfmeasure.png
Ring_ShadowOfMisery,8bhhzo,Shadow of Misery,/items/rings/shadowofmisery.png
Ring_ShaedStone,ylif78,Shaed Stone,/items/rings/shaedstone.png
Ring_ShardBandedRing,13vsn5,Shard Banded Ring,/items/rings/shardbandedring.png
Ring_ShieldAlternator,fsh7tv,Shield Alternator,/items/rings/shieldalternator.png
Ring_ShinyHogLure,08cb3s,Shiny Hog Lure,/items/rings/shinyhoglure.png
Ring_SingedRing,cpxk1d,Singed Ring,/items/rings/singedring.png
Ring_SiphonFilter,3nifjz,Siphon Filter,/items/rings/siphonfilter.png
Ring_SlayersCrest,0e7ll0,Slayer's Crest,/items/rings/slayerscrest.png
Ring_SoulFeast,8kotd5,Soul Feast,/items/rings/soulfeast.png
Ring_SoulGuard,8kotg5,Soul Guard,/items/rings/soulguard.png
Ring_SoulLink,ohlt19,Soul Link,/items/rings/soullink.png
Ring_SoulShard,uswo9w,Soul Shard,/items/rings/soulshard.png
Ring_SpiritAlternator,LfHjW4,Spirit Alternator,/items/rings/spiritalternator.png
Ring_SpiritStone,58hv43,Spirit Stone,/items/rings/spiritstone.png
Ring_StockpileCharger,0jnimt,Stockpile Charger,/items/rings/stockpilecharger.png
Ring_StoneOfBalance,c20p9b,Stone of Balance,/items/rings/stoneofbalance.png
Ring_StoneOfContinuance,leuefm,Stone of Continuance,/items/rings/stoneofcontinuance.png
Ring_StoneOfExpanse,efdw51,Stone of Expanse,/items/rings/stoneofexpanse.png
Ring_StoneOfMalevolence,kx65km,Stone of Malevolence,/items/rings/stoneofmalevolence.png
Ring_StoneOfRevelation,zmj6n9,Stone of Revelation,/items/rings/stoneofrevelation.png
Ring_StreamCoupler,jq4dje,Stream Coupler,/items/rings/streamcoupler.png
Ring_StrongArmBand,jbfxsb,Ring of the Damned,/items/rings/ringofthedamned.png
Ring_SubterfugeLink,al5vs8,Subterfuge Link,/items/rings/subterfugelink.png
Ring_SuppressionWard,44my16,Suppression Ward,/items/rings/suppressionward.png
Ring_SymbolOfRoyalty,362ynf,Symbol of Royalty,/items/rings/symbolofroyalty.png
Ring_TargetingJewel,m2uqsh,Targeting Jewel,/items/rings/targetingjewel.png
Ring_TarnishedRing,w4xzfq,Tarnished Ring,/items/rings/tarnishedring.png
Ring_TearOfKaeula,qv7e2g,Tear of Kaeula,/items/rings/tearofkaeula.png
Ring_TearOfLydusa,k90sex,Tear of Lydusa,/items/rings/tearoflydusa.png
Ring_TempestConduit,4bb4gf,Tempest Conduit,/items/rings/tempestconduit.png
Ring_ThalosEyelet,6mopod,Thalos Eyelet,/items/rings/thaloseyelet.png
Ring_TightlyWoundCoil,3pe83i,Tightly Wound Coil,/items/rings/tightlywoundcoil.png
Ring_TimekeepersJewel,3uggz9,Timekeeper's Jewel,/items/rings/timekeepersjewel.png
Ring_TokenOfFavor,qv7e2gx,Token of Favor,/items/rings/tokenoffavor.png
Ring_ToleranceBand,80psct,Tolerance Band,/items/rings/toleranceband.png
Ring_TombDwellersRing,6mopou,Tomb Dweller's Ring,/items/rings/tombdwellersring.png
Ring_VacuumSeal,hnkpp0,Vacuum Seal,/items/rings/vacuumseal.png
Ring_VestigeOfPower,e6zmo5,Vestige of Power,/items/rings/vestigeofpower.png
Ring_WaxSealedRing,ekm1hx,Wax Sealed Ring,/items/rings/waxsealedring.png
Ring_WhiteGlassBead,etgc4h,White Glass Bead,/items/rings/whiteglassbead.png
Ring_WhitePawnStamp,irhphl,White Pawn Stamp,/items/rings/whitepawnstamp.png
Ring_WindHollowCirclet,tx475e,Wind Hollow Circlet,/items/rings/windhollowcirclet.png
Ring_WiredInhibitor,0j6y53,Wired Inhibitor,/items/rings/wiredinhibitor.png
Ring_WoodRing,uwq264,Wood Ring,/items/rings/woodring.png
Ring_ZaniasMalice,ukufrn,Zania's Malice,/items/rings/zaniasmalice.png
Ring_ZoheesRing,9fe9kj,Zohee's Ring,/items/rings/zoheesring.png
Skill_Aimable_QuickDraw,qdxjt7,Quick Draw,/items/skills/gunslinger_quickdraw.png
Skill_AlchemistVial_ElixirOfLife,76554i,Vial: Elixir of Life,/items/skills/alchemist_elixiroflife.png
Skill_AlchemistVial_FrenzyDust,xsniv3,Vial: Frenzy Dust,/items/skills/alchemist_frenzydust.png
Skill_AlchemistVial_StoneMist,y7ia9t,Vial: Stone Mist,/items/skills/alchemist_stonemist.png
Skill_AttackDog,8trtzh,Attack Dog,/items/skills/handler_attack.png
Skill_Battlecry_Juggernaut,p7x9pq,Juggernaut,/items/skills/challenger_juggernaut.png
Skill_Bulletstorm,xpqq62,Bulletstorm,/items/skills/gunslinger_bulletstorm.png
Skill_ChaosGate,9w7c5j,Chaos Gate,/items/skills/archon_chaosgate.png
Skill_Deathwish,ux5f9v,Deathwish,/items/skills/ritualist_deathwish.png
Skill_Deployable_FlameThrower,6fk8ea,Heavy Weapon: Flamethrower,/items/skills/engineer_flamethrower.png
Skill_Deployable_Gatling,pgmn4v,Heavy Weapon: Vulcan,/items/skills/engineer_gatling.png
Skill_Deployable_ImpactCannon,ki92op,Heavy Weapon: Impact Cannon,/items/skills/engineer_impactcannon.png
Skill_DroneCombat,tt4r61,Drone: Combat,/items/skills/warden_drone_combat.png
Skill_DroneHeal,966uvg,Drone: Heal,/items/skills/warden_drone_heal.png
Skill_DroneShield,wqicx7,Drone: Shield,/items/skills/warden_drone_shield.png
Skill_Eruption,amqa83,Eruption,/items/skills/ritualist_eruption.png
Skill_FortuneHunter,dajt58,Fortune Hunter,/items/skills/explorer_fortunehunter.png
Skill_GoldDigger,a2cik2,Gold Digger,/items/skills/explorer_golddigger.png
Skill_GuardDog,gpr2fw,Guard Dog,/items/skills/handler_guard.png
Skill_HavocForm,y72au6,Havoc Form,/items/skills/archon_havocform.png
Skill_HealingSurge,8pu6y2,Healing Shield,/items/skills/medic_healingshield.png
Skill_HuntersFocus,5jh6qr,Hunter,/items/skills/hunter_focus.png
Skill_HuntersMark,jg82hi,Hunter,/items/skills/hunter_huntersmark.png
Skill_HuntersShroud,ufkx9q,Hunter,/items/skills/hunter_huntersshroud.png
Skill_Miasma,3er3og,Miasma,/items/skills/ritualist_miasma.png
Skill_Plainswalker,a585sp,Plainswalker,/items/skills/explorer_plainswalker.png
Skill_Rampage,wyw9r4,Rampage,/items/skills/challenger_rampage.png
Skill_RealityRune,i3ddi7,Reality Rune,/items/skills/archon_realityrune.png
Skill_Reboot,xx6sib,Reboot,/items/skills/invader_reboot.png
Skill_Redemption,zs77cb,Redemption,/items/skills/medic_redemption.png
Skill_Sidewinder,jn34u8,Sidewinder,/items/skills/gunslinger_sidewinder.png
Skill_SummonBruteMinion,gs8zdv,Minion: Reaver,/items/skills/summoner_reaver.png
Skill_SummonFlyerMinion,o7pvqx,Minion: Flyer,/items/skills/summoner_flyer.png
Skill_SummonHollowMinion,kk4yre,Minion: Hollow,/items/skills/summoner_hollow.png
Skill_SupportDog_Command,jz6x2w,Support Dog,/items/skills/handler_support.png
Skill_VoidCloak,hvcxo8,Void Cloak,/items/skills/invader_voidcloak.png
Skill_WarStomp,qnz5iw,War Stomp,/items/skills/challenger_warstomp.png
Skill_WayOfForest,7DnBmE,Way of Meidra,/items/skills/invoker_wayofmeidra.png
Skill_WayOfSand,T2xA6c,Way of Lydusa,/items/skills/invoker_wayoflydusa.png
Skill_WayOfWater,h4B9dD,Way of Kaeula,/items/skills/invoker_wayofkaeula.png
Skill_Wellspring,7vtxrx,Wellspring,/items/skills/medic_wellspring.png
Skill_WormHole,y9oqq6,Worm Hole,/items/skills/invader_wormhole.png
Trait_Affliction,dj8zx4,Affliction,/items/traits/affliction.png
Trait_AmmoReserves,wu3w8t,Ammo Reserves,/items/traits/ammoreserves.png
Trait_Amplitude,pb5neu,Amplitude,/items/traits/amplitude.png
Trait_ArcaneStrike,6o5ckl,Arcane Strike,/items/traits/arcanestrike.png
Trait_Barkskin,2vgobq,Barkskin,/items/traits/barkskin.png
Trait_Barrier,9c311c,Barrier,/items/traits/barrier.png
Trait_BloodBond,1ke6u2,Blood Bond,/items/traits/bloodbond.png
Trait_Bloodstream,yvttbq,Bloodstream,/items/traits/bloodstream.png
Trait_Chakra,k8sebP,Chakra,/items/traits/chakra.png
Trait_DarkPact,mjkf4t,Dark Pact,/items/traits/darkpact.png
Trait_Endurance,wgzz0q,Endurance,/items/traits/endurance.png
Trait_Expertise,6kxk5x,Expertise,/items/traits/expertise.png
Trait_Fitness,qcvmt0,Fitness,/items/traits/fitness.png
Trait_FlashCaster,m6i4dl,Flash Caster,/items/traits/flashcaster.png
Trait_Footwork,ay1dkh,Footwork,/items/traits/footwork.png
Trait_Fortify,osj7se,Fortify,/items/traits/fortify.png
Trait_Gifted,c9af3B,Gifted,/items/traits/gifted.png
Trait_Glutton,cvsois,Glutton,/items/traits/glutton.png
Trait_Handling,8baa52,Handling,/items/traits/handling.png
Trait_Insight,3kbtu8,Insight,/items/traits/insight1.png
Trait_Kinship,vn3gsg,Kinship,/items/traits/kinship.png
Trait_Leech,o6mx3t,Leech,/items/traits/leech.png
Trait_Longshot,157qcj,Longshot,/items/traits/longshot.png
Trait_Perception,7pxnhi,Perception,/items/traits/perception.png
Trait_Potency,v1uiyd,Potency,/items/traits/potency.png
Trait_Preservation,gq7w6z,Preservation,/items/traits/preservation.png
Trait_Recovery,7z3ejv,Recovery,/items/traits/recovery.png
Trait_Regrowth,ysp1wu,Regrowth,/items/traits/regrowth.png
Trait_Resolute,7z3ejd,Resolute,/items/traits/resolute.png
Trait_Revivalist,a4idgl,Revivalist,/items/traits/revivalist.png
Trait_Rugged,ykxzf1,Rugged,/items/traits/rugged.png
Trait_Scholar,6j7cn1,Scholar,/items/traits/scholar.png
Trait_Shadeskin,jk0ot9,Shadeskin,/items/traits/shadeskin.png
Trait_Siphoner,x9umnf,Siphoner,/items/traits/siphoner.png
Trait_Spirit,p4b2v6,Spirit,/items/traits/spirit.png
Trait_StrongBack,sd2hry,Strong Back,/items/traits/strongback.png
Trait_Swiftness,3ochlm,Swiftness,/items/traits/swiftness.png
Trait_Triage,pbak5a,Triage,/items/traits/triage.png
Trait_Untouchable,pkmmg6,Untouchable,/items/traits/untouchable.png
Trait_Vigor,o6mx2t,Vigor,/items/traits/vigor.png
Weapon_AbyssalHook,sd4nzf,Abyssal Hook,/items/weapons/abyssalhook.png
Weapon_AlphaOmega,1ub6k9,Alpha / Omega,/items/weapons/alphaomega.png
Weapon_Anguish,r2o474,Anguish,/items/weapons/anguish.png
Weapon_Aphelion,3wprfw,Aphelion,/items/weapons/aphelion.png
Weapon_AssassinsDagger,bv9wps,Bloodthirst,/items/weapons/assassinsdagger.png
Weapon_AssaultRifle,phh1xe,Blackmaw AR-47,/items/weapons/blackmawar47.png
Weapon_AtomSmasher,lrk5hf,Atom Smasher,/items/weapons/atomsmasher.png
Weapon_AtomSplitter,e7c88o,Atom Splitter,/items/weapons/atomsplitter.png
Weapon_AutoShotgun,va7cfd,"AS-10 ""Bulldog""",/items/weapons/bulldog.png
Weapon_BasicShovel,vpEWS5,Shovel,/items/weapons/shovel.png
Weapon_BlackGreatsword,71k6w5,Black Greatsword,/items/weapons/blackgreatsword.png
Weapon_BladeOfGul,nxfxlp,Blade of Gul,/items/weapons/bladeofgul.png
Weapon_BoltDriver,d388ma,Bolt Driver,/items/weapons/boltdriver.png
Weapon_BoneChopper,e6y7fy,Bone Chopper,/items/weapons/bonechopper.png
Weapon_Bow,8ouocq,Royal Hunting Bow,/items/weapons/royalhuntingbow.png
Weapon_Claws,6odjqi,Rusted Claws,/items/weapons/rustedclaws.png
Weapon_CoachGun,i0hvy8,Coach Gun,/items/weapons/coachgun.png
Weapon_CorruptedAphelion,w85ya8,Corrupted Aphelion,/items/weapons/corruptedaphelion.png
Weapon_CorruptedCubeGun,mSSxW6,Corrupted Cube Gun,/items/weapons/corruptedcubegun.png
Weapon_CorruptedDeceit,k9w4yh,Corrupted Deceit,/items/weapons/corrupteddeceit.png
Weapon_CorruptedMerciless,8i85za,Corrupted Merciless,/items/weapons/corruptedmerciless.png
Weapon_CorruptedMeridian,yw1btj,Corrupted Meridian,/items/weapons/corruptedmeridian.png
Weapon_CorruptedNebula,8u8j4G,Corrupted Nebula,/items/weapons/corruptednebula.png
Weapon_CorruptedRunePistol,id5pbt,Corrupted Rune Pistol,/items/weapons/corruptedrunepistol.png
Weapon_CorruptedSavior,W6n2mT,Corrupted Savior,/items/weapons/corruptedsavior.png
Weapon_CorruptedSorrow,zrP64k,Corrupted Sorrow,/items/weapons/corruptedsorrow.png
Weapon_CorruptedTwistedArbalest,Gkemt8,Corrupted Arbalest,/items/weapons/corruptedarbalest.png
Weapon_CrescentMoon,p7wc7k,Crescent Moon,/items/weapons/crescentmoon.png
Weapon_Crossbow,x94ze2,Crossbow,/items/weapons/crossbow.png
Weapon_CrystalStaff,CMo9vJ,Crystal Staff,/items/weapons/crystalstaff.png
Weapon_CubeGun,zn3boo,Cube Gun,/items/weapons/cubegun.png
Weapon_DarkMatterGauntlets,p1o9av,Dark Matter Gauntlets,/items/weapons/darkmattergauntlets.png
Weapon_DecayedClaws,y1a0bu,Decayed Claws,/items/weapons/decayedclaws.png
Weapon_Deceit,hlmpjl,Deceit,/items/weapons/deceit.png
Weapon_Dreamcatcher,3sxr9y,Dreamcatcher,/items/weapons/dreamcatcher.png
Weapon_EdgeOfTheForest,6c7rqm,Edge of the Forest,/items/weapons/edgeoftheforest.png
Weapon_Enigma,d06hjq,Enigma,/items/weapons/enigma.png
Weapon_FeralJudgment,umb305,Feral Judgement,/items/weapons/feraljudgement.png
Weapon_Flail,ji6tpl,Steel Flail,/items/weapons/steelflail.png
Weapon_Genesis,okmk07,Genesis,/items/weapons/genesis.png
Weapon_Godsplitter,a23oaa,Godsplitter,/items/weapons/godsplitter.png
Weapon_Greatsword,5wy88e,Iron Greatsword,/items/weapons/irongreatsword.png
Weapon_Hammer,a88cg7,Scrap Hammer,/items/weapons/hammer.png
Weapon_HarvesterScythe,5xx5zt,Harvester Scythe,/items/weapons/harvesterscythe.png
Weapon_Hatchet,wtj6mq,Scrap Hatchet,/items/weapons/hatchet.png
Weapon_Hellfire,797iqq,Hellfire,/items/weapons/hellfire.png
Weapon_HerosSword,5o3cq4,Energy Wave,/items/weapons/herossword.png
Weapon_HuntingPistol,50i9nj,Sureshot,/items/weapons/huntingpistol.png
Weapon_Huntmaster,cda7lb,Huntmaster M1,/items/weapons/huntmaster.png
Weapon_HuntressSpear,0jefkc,Huntress Spear,/items/weapons/huntressspear.png
Weapon_Katana,0cnwdx,Steel Katana,/items/weapons/steelkatana.png
Weapon_KnuckleDusters,as4bt4,Knuckle Dusters,/items/weapons/knuckledusters.png
Weapon_KrellAxe,5gl3la,Krell Axe,/items/weapons/krellaxe.png
